timestamp,rtu_id,bus_number,voltage_magnitude,voltage_angle,frequency,active_power,reactive_power,status,voltage_deviation,frequency_deviation,voltage_in_normal_range,frequency_in_normal_range,attack,attack_type,attack_severity,voltage_offset,frequency_offset,datetime
1759804163.7819355,RTU3,3,1.259,-0.012,50.09,-386.6,-186.4,GOOD,0.2588,0.0879,0,1,1,Voltage Attack,high,0.259,0.0,2025-10-07 02:29:23.781935453
1759804163.781973,RTU3,10,0.913,-0.098,50.15,-193.9,-7.8,SUSPECT,0.0875,0.1465,0,1,1,Voltage Attack,high,-0.087,0.0,2025-10-07 02:29:23.781972885
1759804163.8040164,RTU1,6,1.053,-0.128,50.56,475.6,-18.7,INVALID,0.0528,0.5578,0,0,1,Measurement Noise,medium,0.053,0.56,2025-10-07 02:29:23.804016352
1759804163.7875152,RTU4,6,0.999,0.054,51.34,278.6,76.5,SUSPECT,0.001,1.3408,1,0,1,Frequency Attack,low,0.0,1.34,2025-10-07 02:29:23.787515163
1759804163.783232,RTU1,1,1.101,-0.036,49.95,-320.8,-172.5,GOOD,0.1009,0.0469,0,1,1,Voltage Attack,low,0.101,0.0,2025-10-07 02:29:23.783231974
1759804163.7878218,RTU1,4,1.024,0.1,52.41,-248.9,-62.2,GOOD,0.0239,2.4096,1,0,1,Frequency Attack,high,0.0,2.41,2025-10-07 02:29:23.787821770
1759804163.7921808,RTU1,5,1.161,0.058,47.91,-81.7,-46.7,GOOD,0.161,2.0931,0,0,1,Combined Attack,medium,0.161,-2.09,2025-10-07 02:29:23.792180777
1759804163.7950926,RTU2,5,0.759,0.075,49.5,130.7,53.4,GOOD,0.2406,0.5033,0,0,1,Combined Attack,medium,-0.241,-0.5,2025-10-07 02:29:23.795092583
1759804163.7761781,RTU2,8,1.0,0.026,49.9,-109.0,-184.0,GOOD,0.0,0.1033,1,1,0,None,none,,,2025-10-07 02:29:23.776178122
1759804163.804781,RTU4,4,0.995,-0.081,49.73,-381.1,-190.5,GOOD,0.0047,0.2742,1,1,1,Measurement Noise,low,-0.005,-0.27,2025-10-07 02:29:23.804780960
1759804163.7839282,RTU4,8,0.794,-0.07,50.08,-390.5,-66.5,GOOD,0.2063,0.0787,0,1,1,Voltage Attack,high,-0.206,0.0,2025-10-07 02:29:23.783928156
1759804163.7809646,RTU4,10,0.886,0.031,50.02,376.2,12.5,GOOD,0.1136,0.0164,0,1,1,Voltage Attack,high,-0.114,0.0,2025-10-07 02:29:23.780964613
1759804163.796625,RTU3,1,0.737,0.093,48.23,168.6,57.3,GOOD,0.263,1.7651,0,0,1,Combined Attack,medium,-0.263,-1.77,2025-10-07 02:29:23.796624899
1759804163.7826695,RTU1,8,0.918,-0.082,49.91,346.6,70.9,GOOD,0.0817,0.0874,0,1,1,Voltage Attack,low,-0.082,0.0,2025-10-07 02:29:23.782669544
1759804163.8045673,RTU1,2,1.012,-0.025,49.0,-259.3,30.9,GOOD,0.0124,1.0011,1,0,1,Measurement Noise,high,0.012,-1.0,2025-10-07 02:29:23.804567337
1759804163.800618,RTU3,8,0.935,0.085,49.55,344.1,83.1,GOOD,0.0652,0.4471,0,1,1,Status Spoofing,medium,-0.065,-0.45,2025-10-07 02:29:23.800617933
1759804163.7960167,RTU4,6,0.878,0.092,51.04,-349.6,-157.7,SUSPECT,0.122,1.038,0,0,1,Combined Attack,medium,-0.122,1.04,2025-10-07 02:29:23.796016693
1759804163.7802343,RTU3,7,0.824,-0.067,49.78,396.7,187.9,SUSPECT,0.1755,0.2196,0,1,1,Voltage Attack,high,-0.176,0.0,2025-10-07 02:29:23.780234337
1759804163.7978847,RTU4,3,0.909,0.029,50.61,-332.6,-12.8,GOOD,0.091,0.6064,0,0,1,Status Spoofing,medium,-0.091,0.61,2025-10-07 02:29:23.797884703
1759804163.7937615,RTU2,5,1.227,0.049,52.24,-373.7,-160.2,GOOD,0.2266,2.2422,0,0,1,Combined Attack,high,0.227,2.24,2025-10-07 02:29:23.793761492
1759804163.7753952,RTU1,2,1.008,-0.086,49.98,-312.6,-53.4,GOOD,0.008,0.0228,1,1,0,None,none,,,2025-10-07 02:29:23.775395155
1759804163.790165,RTU1,5,0.888,0.078,51.23,-90.7,-35.9,SUSPECT,0.1121,1.2251,0,0,1,Combined Attack,low,-0.112,1.23,2025-10-07 02:29:23.790164948
1759804163.7889645,RTU4,4,1.027,-0.064,51.73,309.0,76.4,SUSPECT,0.0266,1.728,1,0,1,Frequency Attack,high,0.0,1.73,2025-10-07 02:29:23.788964510
1759804163.803848,RTU2,4,1.029,0.033,50.17,242.1,211.8,INVALID,0.0289,0.1681,1,1,1,Measurement Noise,medium,0.029,0.17,2025-10-07 02:29:23.803848028
1759804163.8009734,RTU4,5,1.077,-0.076,49.5,226.5,143.6,GOOD,0.0772,0.5044,0,0,1,Status Spoofing,medium,0.077,-0.5,2025-10-07 02:29:23.800973415
1759804163.7800996,RTU2,7,1.138,-0.02,49.9,287.7,74.1,INVALID,0.1382,0.1006,0,1,1,Voltage Attack,high,0.138,0.0,2025-10-07 02:29:23.780099630
1759804163.79895,RTU4,6,0.942,-0.011,50.65,88.5,186.7,GOOD,0.0581,0.6526,0,0,1,Status Spoofing,medium,-0.058,0.65,2025-10-07 02:29:23.798949957
1759804163.7982874,RTU4,1,1.074,0.04,48.78,95.7,121.0,GOOD,0.0741,1.2164,0,0,1,Status Spoofing,high,0.074,-1.22,2025-10-07 02:29:23.798287392
1759804163.7852917,RTU2,6,1.028,-0.046,47.44,262.0,47.1,GOOD,0.028,2.5579,1,0,1,Frequency Attack,medium,0.0,-2.56,2025-10-07 02:29:23.785291672
1759804163.7968926,RTU1,6,0.942,-0.01,49.34,292.8,185.4,GOOD,0.0582,0.6552,0,0,1,Status Spoofing,low,-0.058,-0.66,2025-10-07 02:29:23.796892643
1759804163.783095,RTU1,2,1.132,0.042,49.87,389.2,79.6,GOOD,0.1324,0.1275,0,1,1,Voltage Attack,low,0.132,0.0,2025-10-07 02:29:23.783094883
1759804163.7749212,RTU2,4,0.989,0.009,50.03,-112.2,-190.5,GOOD,0.0105,0.0266,1,1,0,None,none,,,2025-10-07 02:29:23.774921179
1759804163.7923603,RTU2,1,1.062,-0.06,49.07,-248.0,-152.7,GOOD,0.0619,0.9279,0,0,1,Combined Attack,low,0.062,-0.93,2025-10-07 02:29:23.792360306
1759804163.7912607,RTU2,2,0.872,0.08,50.89,388.0,156.3,GOOD,0.1279,0.8863,0,0,1,Combined Attack,low,-0.128,0.89,2025-10-07 02:29:23.791260719
1759804163.7862887,RTU4,9,1.016,0.097,51.04,-292.6,-154.9,GOOD,0.0163,1.0364,1,0,1,Frequency Attack,low,0.0,1.04,2025-10-07 02:29:23.786288738
1759804163.8009174,RTU3,6,0.957,0.079,51.3,-89.9,-92.0,GOOD,0.0428,1.2997,1,0,1,Status Spoofing,high,-0.043,1.3,2025-10-07 02:29:23.800917387
1759804163.8009648,RTU1,6,0.918,-0.042,50.88,-71.0,-173.7,GOOD,0.082,0.8832,0,0,1,Status Spoofing,medium,-0.082,0.88,2025-10-07 02:29:23.800964832
1759804163.7941778,RTU3,4,0.897,-0.093,52.05,404.1,187.6,INVALID,0.1032,2.0528,0,0,1,Combined Attack,medium,-0.103,2.05,2025-10-07 02:29:23.794177771
1759804163.802741,RTU1,8,0.954,-0.008,49.85,459.3,140.4,GOOD,0.0458,0.1503,1,1,1,Measurement Noise,medium,-0.046,-0.15,2025-10-07 02:29:23.802741051
1759804163.7849092,RTU1,9,0.995,-0.083,48.17,119.7,38.9,SUSPECT,0.0054,1.8267,1,0,1,Frequency Attack,high,0.0,-1.83,2025-10-07 02:29:23.784909248
1759804163.7820883,RTU1,5,0.854,0.071,49.98,-305.2,-168.5,GOOD,0.1463,0.021,0,1,1,Voltage Attack,low,-0.146,0.0,2025-10-07 02:29:23.782088280
1759804163.8029375,RTU4,2,0.966,-0.11,49.76,-199.1,-146.7,INVALID,0.0337,0.239,1,1,1,Measurement Noise,medium,-0.034,-0.24,2025-10-07 02:29:23.802937508
1759804163.8057904,RTU2,5,1.0,0.144,49.86,366.1,226.4,GOOD,0.0,0.1386,1,1,1,Measurement Noise,low,-0.0,-0.14,2025-10-07 02:29:23.805790424
1759804163.7804234,RTU1,5,0.776,-0.062,49.85,234.3,2.3,SUSPECT,0.2238,0.1548,0,1,1,Voltage Attack,high,-0.224,0.0,2025-10-07 02:29:23.780423403
1759804163.7799828,RTU3,7,1.069,0.049,50.01,477.4,94.7,GOOD,0.0685,0.0066,0,1,1,Voltage Attack,low,0.069,0.0,2025-10-07 02:29:23.779982805
1759804163.784533,RTU1,4,0.826,0.088,50.0,-244.2,-136.1,SUSPECT,0.1737,0.0024,0,1,1,Voltage Attack,medium,-0.174,0.0,2025-10-07 02:29:23.784533024
1759804163.7797544,RTU2,1,0.772,-0.012,49.85,-355.0,-12.1,GOOD,0.2285,0.1494,0,1,1,Voltage Attack,high,-0.228,0.0,2025-10-07 02:29:23.779754400
1759804163.7883973,RTU1,9,1.014,-0.097,50.7,317.3,18.9,SUSPECT,0.0141,0.7044,1,0,1,Frequency Attack,medium,0.0,0.7,2025-10-07 02:29:23.788397312
1759804163.7836723,RTU3,7,0.718,-0.084,50.03,227.9,191.5,SUSPECT,0.2822,0.0319,0,1,1,Voltage Attack,high,-0.282,0.0,2025-10-07 02:29:23.783672333
1759804163.78776,RTU2,1,0.999,0.058,51.96,485.0,150.2,GOOD,0.0006,1.9599,1,0,1,Frequency Attack,low,0.0,1.96,2025-10-07 02:29:23.787760019
1759804163.8006103,RTU3,8,0.914,0.032,49.37,348.0,107.5,GOOD,0.0865,0.6332,0,0,1,Status Spoofing,high,-0.086,-0.63,2025-10-07 02:29:23.800610304
1759804163.786813,RTU1,3,0.994,0.032,50.68,-233.5,-19.2,SUSPECT,0.0058,0.6768,1,0,1,Frequency Attack,medium,0.0,0.68,2025-10-07 02:29:23.786813021
1759804163.7963064,RTU4,1,0.925,-0.02,52.22,-150.9,-169.7,GOOD,0.0751,2.2222,0,0,1,Combined Attack,medium,-0.075,2.22,2025-10-07 02:29:23.796306372
1759804163.8042836,RTU1,3,0.961,0.024,50.2,-173.0,-179.2,GOOD,0.0394,0.1998,1,1,1,Measurement Noise,low,-0.039,0.2,2025-10-07 02:29:23.804283619
1759804163.8008678,RTU4,9,1.056,0.045,49.43,286.4,61.6,GOOD,0.0556,0.5671,0,0,1,Status Spoofing,low,0.056,-0.57,2025-10-07 02:29:23.800867796
1759804163.7885792,RTU2,4,1.0,-0.008,49.14,240.9,53.5,GOOD,0.0001,0.862,1,0,1,Frequency Attack,medium,0.0,-0.86,2025-10-07 02:29:23.788579226
1759804163.7975078,RTU1,9,1.062,-0.078,51.28,303.3,13.5,GOOD,0.0621,1.2765,0,0,1,Status Spoofing,high,0.062,1.28,2025-10-07 02:29:23.797507763
1759804163.7925327,RTU2,2,1.286,0.087,50.86,-146.6,-147.7,GOOD,0.286,0.858,0,0,1,Combined Attack,high,0.286,0.86,2025-10-07 02:29:23.792532682
1759804163.799281,RTU2,9,0.944,-0.005,50.42,60.3,24.0,GOOD,0.0565,0.4163,0,1,1,Status Spoofing,low,-0.056,0.42,2025-10-07 02:29:23.799280882
1759804163.8067596,RTU2,9,1.012,-0.018,50.12,-332.7,44.9,GOOD,0.0125,0.1162,1,1,1,Measurement Noise,low,0.012,0.12,2025-10-07 02:29:23.806759596
1759804163.7814999,RTU3,1,0.798,0.07,49.94,254.0,2.6,GOOD,0.2022,0.0636,0,1,1,Voltage Attack,low,-0.202,0.0,2025-10-07 02:29:23.781499863
1759804163.7743027,RTU4,1,0.994,-0.065,50.04,286.0,133.1,GOOD,0.0061,0.0403,1,1,0,None,none,,,2025-10-07 02:29:23.774302721
1759804163.7860546,RTU1,5,1.0,0.089,53.27,-186.1,-77.9,SUSPECT,0.0002,3.2734,1,0,1,Frequency Attack,high,0.0,3.27,2025-10-07 02:29:23.786054611
1759804163.7839777,RTU3,6,1.134,-0.092,49.95,210.4,45.2,INVALID,0.134,0.0492,0,1,1,Voltage Attack,medium,0.134,0.0,2025-10-07 02:29:23.783977747
1759804163.8007376,RTU1,2,1.051,0.096,50.46,-61.8,-158.9,GOOD,0.0513,0.4624,0,1,1,Status Spoofing,low,0.051,0.46,2025-10-07 02:29:23.800737619
1759804163.7885346,RTU4,4,1.007,0.054,49.0,-143.6,-163.2,INVALID,0.0074,1.0042,1,0,1,Frequency Attack,high,0.0,-1.0,2025-10-07 02:29:23.788534641
1759804163.8006597,RTU2,3,1.1,-0.092,50.84,258.5,61.3,GOOD,0.0996,0.8414,0,0,1,Status Spoofing,high,0.1,0.84,2025-10-07 02:29:23.800659657
1759804163.79616,RTU1,2,0.825,-0.1,48.59,58.8,147.9,GOOD,0.1747,1.41,0,0,1,Combined Attack,low,-0.175,-1.41,2025-10-07 02:29:23.796159983
1759804163.8064191,RTU4,8,0.988,0.088,50.22,-283.4,-86.6,GOOD,0.0117,0.2161,1,1,1,Measurement Noise,low,-0.012,0.22,2025-10-07 02:29:23.806419134
1759804163.8009257,RTU4,5,1.078,0.097,50.44,462.3,38.3,GOOD,0.0776,0.4378,0,1,1,Status Spoofing,low,0.078,0.44,2025-10-07 02:29:23.800925732
1759804163.7805572,RTU1,8,0.747,-0.007,49.78,250.3,63.9,SUSPECT,0.2533,0.215,0,1,1,Voltage Attack,high,-0.253,0.0,2025-10-07 02:29:23.780557156
1759804163.8003457,RTU4,3,0.929,0.071,50.58,-289.5,-95.8,GOOD,0.0706,0.5818,0,0,1,Status Spoofing,low,-0.071,0.58,2025-10-07 02:29:23.800345659
1759804163.7838204,RTU4,10,1.258,-0.016,49.97,-249.8,-3.6,GOOD,0.2577,0.0282,0,1,1,Voltage Attack,medium,0.258,0.0,2025-10-07 02:29:23.783820391
1759804163.7759826,RTU2,10,0.985,0.045,50.05,416.7,13.7,GOOD,0.015,0.0522,1,1,0,None,none,,,2025-10-07 02:29:23.775982618
1759804163.7904737,RTU4,10,0.9,-0.024,51.09,-387.1,-126.3,INVALID,0.1002,1.094,0,0,1,Combined Attack,low,-0.1,1.09,2025-10-07 02:29:23.790473700
1759804163.7890897,RTU1,10,1.008,-0.072,48.19,127.5,167.0,INVALID,0.0081,1.8084,1,0,1,Frequency Attack,medium,0.0,-1.81,2025-10-07 02:29:23.789089680
1759804163.794768,RTU3,8,1.103,-0.077,52.68,178.4,69.6,INVALID,0.103,2.6829,0,0,1,Combined Attack,high,0.103,2.68,2025-10-07 02:29:23.794768095
1759804163.803359,RTU1,2,1.043,0.078,49.0,-101.1,-102.9,GOOD,0.0429,1.0039,1,0,1,Measurement Noise,high,0.043,-1.0,2025-10-07 02:29:23.803359032
1759804163.7974608,RTU4,10,0.953,-0.055,49.44,466.6,135.3,GOOD,0.0469,0.5586,1,0,1,Status Spoofing,medium,-0.047,-0.56,2025-10-07 02:29:23.797460794
1759804163.7935526,RTU4,7,0.843,0.087,52.21,-337.2,-94.2,INVALID,0.1566,2.2088,0,0,1,Combined Attack,medium,-0.157,2.21,2025-10-07 02:29:23.793552637
1759804163.7807395,RTU4,4,0.881,0.05,49.94,235.7,103.9,SUSPECT,0.1193,0.0641,0,1,1,Voltage Attack,high,-0.119,0.0,2025-10-07 02:29:23.780739546
1759804163.7881746,RTU4,8,0.996,-0.024,51.49,306.8,40.9,GOOD,0.0041,1.4909,1,0,1,Frequency Attack,high,0.0,1.49,2025-10-07 02:29:23.788174629
1759804163.780497,RTU4,1,1.166,0.007,50.03,-223.6,-140.2,SUSPECT,0.166,0.0251,0,1,1,Voltage Attack,high,0.166,0.0,2025-10-07 02:29:23.780497074
1759804163.7831185,RTU1,2,0.911,-0.086,50.07,129.6,97.1,INVALID,0.0893,0.0744,0,1,1,Voltage Attack,low,-0.089,0.0,2025-10-07 02:29:23.783118486
1759804163.7990835,RTU2,8,1.079,0.098,49.43,-56.1,-14.9,GOOD,0.079,0.574,0,0,1,Status Spoofing,low,0.079,-0.57,2025-10-07 02:29:23.799083471
1759804163.8057146,RTU2,9,1.02,0.087,50.24,505.9,198.2,GOOD,0.0204,0.2353,1,1,1,Measurement Noise,low,0.02,0.24,2025-10-07 02:29:23.805714607
1759804163.7989252,RTU3,5,0.886,-0.055,51.28,-70.3,-28.9,GOOD,0.1145,1.2848,0,0,1,Status Spoofing,high,-0.114,1.28,2025-10-07 02:29:23.798925161
1759804163.8019168,RTU2,3,1.036,0.06,49.9,536.0,140.1,SUSPECT,0.0359,0.1018,1,1,1,Measurement Noise,low,0.036,-0.1,2025-10-07 02:29:23.801916838
1759804163.797858,RTU2,10,1.063,-0.013,50.86,-78.1,-139.2,GOOD,0.0631,0.8604,0,0,1,Status Spoofing,medium,0.063,0.86,2025-10-07 02:29:23.797858000
1759804163.7818253,RTU3,9,1.312,-0.017,49.86,-137.2,-154.7,INVALID,0.3119,0.1431,0,1,1,Voltage Attack,high,0.312,0.0,2025-10-07 02:29:23.781825304
1759804163.7991943,RTU1,5,0.949,-0.045,50.43,-295.2,-159.8,GOOD,0.0514,0.4329,0,1,1,Status Spoofing,low,-0.051,0.43,2025-10-07 02:29:23.799194336
1759804163.784114,RTU4,10,0.869,-0.074,49.96,439.0,100.9,SUSPECT,0.1306,0.0389,0,1,1,Voltage Attack,medium,-0.131,0.0,2025-10-07 02:29:23.784113884
1759804163.787097,RTU4,9,0.997,-0.003,48.78,-256.0,-91.2,GOOD,0.0028,1.2163,1,0,1,Frequency Attack,low,0.0,-1.22,2025-10-07 02:29:23.787096977
1759804163.7891514,RTU4,8,0.997,-0.01,48.6,61.6,196.8,INVALID,0.0034,1.4009,1,0,1,Frequency Attack,low,0.0,-1.4,2025-10-07 02:29:23.789151430
1759804163.7831721,RTU2,1,1.091,0.082,49.94,-105.8,-18.4,GOOD,0.0912,0.0571,0,1,1,Voltage Attack,medium,0.091,0.0,2025-10-07 02:29:23.783172131
1759804163.7985554,RTU4,2,0.903,-0.078,49.02,259.1,145.0,GOOD,0.0973,0.9802,0,0,1,Status Spoofing,medium,-0.097,-0.98,2025-10-07 02:29:23.798555374
1759804163.783871,RTU3,3,1.15,-0.041,49.97,-145.6,-57.4,GOOD,0.1504,0.0262,0,1,1,Voltage Attack,medium,0.15,0.0,2025-10-07 02:29:23.783870935
1759804163.798709,RTU4,2,0.881,-0.067,50.65,240.8,68.2,GOOD,0.1192,0.648,0,0,1,Status Spoofing,high,-0.119,0.65,2025-10-07 02:29:23.798708916
1759804163.7822473,RTU2,8,0.817,0.004,49.98,-290.8,-83.9,GOOD,0.1831,0.0221,0,1,1,Voltage Attack,low,-0.183,0.0,2025-10-07 02:29:23.782247305
1759804163.8005455,RTU4,3,0.953,0.1,48.82,-386.3,-80.6,GOOD,0.0465,1.1754,1,0,1,Status Spoofing,high,-0.047,-1.18,2025-10-07 02:29:23.800545454
1759804163.7970943,RTU2,8,1.071,0.028,50.64,122.4,115.4,GOOD,0.0712,0.64,0,0,1,Status Spoofing,medium,0.071,0.64,2025-10-07 02:29:23.797094345
1759804163.802449,RTU3,9,0.978,-0.122,49.53,138.9,192.2,INVALID,0.0223,0.4727,1,1,1,Measurement Noise,low,-0.022,-0.47,2025-10-07 02:29:23.802448988
1759804163.8009095,RTU3,6,0.933,0.004,49.45,53.4,156.5,GOOD,0.0667,0.546,0,0,1,Status Spoofing,medium,-0.067,-0.55,2025-10-07 02:29:23.800909519
1759804163.8015106,RTU3,2,0.96,-0.12,50.2,443.5,121.7,GOOD,0.0397,0.2005,1,1,1,Measurement Noise,high,-0.04,0.2,2025-10-07 02:29:23.801510572
1759804163.7934995,RTU1,3,1.184,-0.079,49.06,-268.6,-50.0,INVALID,0.1838,0.9424,0,0,1,Combined Attack,low,0.184,-0.94,2025-10-07 02:29:23.793499470
1759804163.7817755,RTU3,3,1.142,0.032,50.07,-275.7,-38.9,GOOD,0.1421,0.0693,0,1,1,Voltage Attack,medium,0.142,0.0,2025-10-07 02:29:23.781775475
1759804163.8051617,RTU1,7,0.953,0.041,50.77,-199.9,-195.3,INVALID,0.0474,0.7687,1,0,1,Measurement Noise,medium,-0.047,0.77,2025-10-07 02:29:23.805161715
1759804163.8035312,RTU4,8,0.994,0.139,49.61,-214.6,-73.2,GOOD,0.0064,0.3868,1,1,1,Measurement Noise,low,-0.006,-0.39,2025-10-07 02:29:23.803531170
1759804163.8015885,RTU1,9,1.066,-0.069,49.58,220.3,108.4,SUSPECT,0.0659,0.4241,0,1,1,Measurement Noise,medium,0.066,-0.42,2025-10-07 02:29:23.801588535
1759804163.796175,RTU4,1,1.262,-0.071,50.98,-279.8,-30.8,GOOD,0.2622,0.9833,0,0,1,Combined Attack,medium,0.262,0.98,2025-10-07 02:29:23.796175003
1759804163.7925713,RTU2,3,1.083,-0.015,50.83,205.8,8.9,INVALID,0.0827,0.8251,0,0,1,Combined Attack,low,0.083,0.83,2025-10-07 02:29:23.792571306
1759804163.7873404,RTU2,4,0.99,-0.075,48.68,-356.5,-175.2,GOOD,0.0103,1.315,1,0,1,Frequency Attack,low,0.0,-1.32,2025-10-07 02:29:23.787340403
1759804163.8015301,RTU2,10,0.966,-0.015,49.25,534.5,-41.7,GOOD,0.034,0.7515,1,0,1,Measurement Noise,high,-0.034,-0.75,2025-10-07 02:29:23.801530123
1759804163.7965817,RTU2,9,0.824,-0.018,48.01,-117.2,-4.3,SUSPECT,0.1756,1.9949,0,0,1,Combined Attack,high,-0.176,-1.99,2025-10-07 02:29:23.796581745
1759804163.7939575,RTU2,6,1.152,-0.005,51.49,146.6,194.6,INVALID,0.1523,1.4922,0,0,1,Combined Attack,medium,0.152,1.49,2025-10-07 02:29:23.793957472
1759804163.802589,RTU1,6,1.02,0.13,50.04,246.2,35.0,GOOD,0.0197,0.0403,1,1,1,Measurement Noise,low,0.02,0.04,2025-10-07 02:29:23.802588940
1759804163.7758398,RTU2,9,1.008,0.089,50.03,-367.9,-44.9,GOOD,0.0084,0.028,1,1,0,None,none,,,2025-10-07 02:29:23.775839806
1759804163.8066397,RTU1,3,0.994,0.148,50.37,137.1,216.1,INVALID,0.0059,0.3738,1,1,1,Measurement Noise,medium,-0.006,0.37,2025-10-07 02:29:23.806639671
1759804163.7848797,RTU3,2,0.996,0.094,50.59,-223.3,-2.7,GOOD,0.0041,0.5865,1,0,1,Frequency Attack,medium,0.0,0.59,2025-10-07 02:29:23.784879684
1759804163.7989743,RTU4,10,1.051,-0.062,50.45,193.5,147.5,GOOD,0.0513,0.4549,0,1,1,Status Spoofing,low,0.051,0.45,2025-10-07 02:29:23.798974276
1759804163.7917497,RTU3,10,1.065,-0.079,51.1,-61.6,-187.3,SUSPECT,0.065,1.1023,0,0,1,Combined Attack,low,0.065,1.1,2025-10-07 02:29:23.791749716
1759804163.7908573,RTU2,2,0.78,0.044,50.63,485.1,133.4,GOOD,0.2197,0.6319,0,0,1,Combined Attack,high,-0.22,0.63,2025-10-07 02:29:23.790857315
1759804163.7830324,RTU4,2,0.736,0.051,50.07,193.0,152.8,GOOD,0.2636,0.0706,0,1,1,Voltage Attack,medium,-0.264,0.0,2025-10-07 02:29:23.783032417
1759804163.7991843,RTU2,4,0.912,0.07,50.7,-388.5,-52.4,GOOD,0.0879,0.7021,0,0,1,Status Spoofing,medium,-0.088,0.7,2025-10-07 02:29:23.799184322
1759804163.7925196,RTU2,6,1.17,-0.039,47.68,-352.8,-199.4,SUSPECT,0.1704,2.3155,0,0,1,Combined Attack,medium,0.17,-2.32,2025-10-07 02:29:23.792519569
1759804163.799351,RTU3,10,0.887,-0.07,51.1,182.0,193.4,GOOD,0.1132,1.1032,0,0,1,Status Spoofing,high,-0.113,1.1,2025-10-07 02:29:23.799350977
1759804163.7962477,RTU2,8,1.103,-0.059,52.99,167.3,8.2,GOOD,0.103,2.9869,0,0,1,Combined Attack,high,0.103,2.99,2025-10-07 02:29:23.796247721
1759804163.7971027,RTU3,4,0.949,0.036,50.44,225.7,6.5,GOOD,0.0506,0.4399,0,1,1,Status Spoofing,low,-0.051,0.44,2025-10-07 02:29:23.797102690
1759804163.7758174,RTU2,8,0.986,0.051,49.97,448.1,199.4,GOOD,0.0143,0.0327,1,1,0,None,none,,,2025-10-07 02:29:23.775817394
1759804163.7762337,RTU2,7,0.995,0.099,49.9,459.8,96.0,GOOD,0.0052,0.0997,1,1,0,None,none,,,2025-10-07 02:29:23.776233673
1759804163.804864,RTU2,5,0.937,0.112,49.7,-187.5,-15.5,GOOD,0.0629,0.2986,0,1,1,Measurement Noise,medium,-0.063,-0.3,2025-10-07 02:29:23.804863930
1759804163.7920465,RTU3,3,1.283,-0.021,51.15,432.6,11.7,INVALID,0.2831,1.1466,0,0,1,Combined Attack,high,0.283,1.15,2025-10-07 02:29:23.792046547
1759804163.7863433,RTU3,3,0.997,-0.1,48.4,195.3,188.4,GOOD,0.0029,1.5962,1,0,1,Frequency Attack,medium,0.0,-1.6,2025-10-07 02:29:23.786343336
1759804163.8030012,RTU4,10,0.978,-0.148,49.9,-316.1,-23.5,GOOD,0.0218,0.1036,1,1,1,Measurement Noise,low,-0.022,-0.1,2025-10-07 02:29:23.803001165
1759804163.8065948,RTU1,9,1.069,0.127,50.26,67.6,-32.8,SUSPECT,0.0689,0.2648,0,1,1,Measurement Noise,high,0.069,0.26,2025-10-07 02:29:23.806594849
1759804163.7997184,RTU1,1,1.084,0.092,51.28,123.2,38.1,GOOD,0.0844,1.2805,0,0,1,Status Spoofing,high,0.084,1.28,2025-10-07 02:29:23.799718380
1759804163.7858424,RTU1,7,0.992,0.089,49.01,-268.8,-22.6,SUSPECT,0.0083,0.9912,1,0,1,Frequency Attack,high,0.0,-0.99,2025-10-07 02:29:23.785842419
1759804163.7913532,RTU3,5,0.821,-0.049,51.54,-178.7,-9.5,SUSPECT,0.1793,1.5395,0,0,1,Combined Attack,high,-0.179,1.54,2025-10-07 02:29:23.791353226
1759804163.7814634,RTU1,7,0.795,0.022,50.13,310.2,171.9,SUSPECT,0.2046,0.1335,0,1,1,Voltage Attack,low,-0.205,0.0,2025-10-07 02:29:23.781463385
1759804163.7822838,RTU1,8,1.146,0.089,49.88,122.3,192.4,GOOD,0.1459,0.1183,0,1,1,Voltage Attack,low,0.146,0.0,2025-10-07 02:29:23.782283783
1759804163.7875843,RTU3,3,1.014,-0.096,49.29,-189.6,-151.4,GOOD,0.0139,0.7126,1,0,1,Frequency Attack,medium,0.0,-0.71,2025-10-07 02:29:23.787584305
1759804163.7921395,RTU3,9,0.793,-0.021,51.1,123.4,58.9,SUSPECT,0.2071,1.0996,0,0,1,Combined Attack,low,-0.207,1.1,2025-10-07 02:29:23.792139530
1759804163.798817,RTU2,2,1.045,0.096,50.61,-166.4,-157.2,GOOD,0.0451,0.6136,1,0,1,Status Spoofing,low,0.045,0.61,2025-10-07 02:29:23.798816919
1759804163.789237,RTU2,3,1.01,0.024,48.31,487.1,35.3,GOOD,0.0101,1.6872,1,0,1,Frequency Attack,medium,0.0,-1.69,2025-10-07 02:29:23.789237022
1759804163.7871575,RTU3,3,0.996,-0.071,52.69,-389.5,-8.8,GOOD,0.0042,2.6905,1,0,1,Frequency Attack,high,0.0,2.69,2025-10-07 02:29:23.787157536
1759804163.8036075,RTU4,9,0.976,0.108,50.25,55.2,217.0,GOOD,0.0239,0.2497,1,1,1,Measurement Noise,medium,-0.024,0.25,2025-10-07 02:29:23.803607464
1759804163.7881176,RTU2,3,1.005,-0.034,52.81,351.7,139.7,SUSPECT,0.0047,2.8067,1,0,1,Frequency Attack,high,0.0,2.81,2025-10-07 02:29:23.788117647
1759804163.805957,RTU1,4,1.064,0.01,50.6,248.1,39.9,GOOD,0.0643,0.6015,0,0,1,Measurement Noise,high,0.064,0.6,2025-10-07 02:29:23.805957079
